YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2016,9139725,Cyprus,Fully Cellular Containership,65475,,1997,Comoros,,Neptune Orient Lines Limited (NOL) ,Singapore,APL Limited ,NOL Liner Private Limited ,Singapore,Alang,India,01-12-2016
2016,8313130,Nagil Batar,Bulk Carrier,23279,,1984,Indonesia,,Chahaya Shipping & Trading Company Private Limited ,Singapore,Chahaya Shipping & Trading Company Private Limited ,PT Lintasan Global Nusantara ,Indonesia,Chittagong,Bangladesh,26-01-2016
2016,8912572,Seapol One,Research,675,,1990,Mongolia,,Ocean Connection Private Limited  ,Singapore,Ocean Connection Private Limited  ,Ocean Connection Private Limited  ,Singapore,Alang,India,26-05-2016
2016,9082348,Turquiose,Fully Cellular Containership,52086,,1996,Palau,,Neptune Orient Lines Limited (NOL) ,Singapore,APL Limited ,NOL Liner Private Limited ,Singapore,Alang,India,30-10-2016
2016,9061136,Ever Respect,Fully Cellular Containership,53103,,1995,Panama,,First Ship Lease Trust ,Singapore,FSL Trust Management Private Limited ,FSL-8 Incorporated ,Marshall Islands,Chittagong,Bangladesh,28-03-2016
2016,9103142,Dynasty ,Bulk Carrier,26092,,1994,Panama,,Glory Ship Management Private Limited  ,Singapore,Glory Ship Management Private Limited  ,Gorontalo Maritime Limited S.A.  ,Singapore,Alang,India,06-05-2016
2016,9137428,Castle,Bulk Carrier,27552,,1996,Panama,,Opes Maritime Limited S.A.  ,Singapore,Opes Maritime Limited S.A.  ,Opes Maritime Limited S.A.  ,Singapore,Gadani,Pakistan,06-05-2016
2016,9039602,Maria India,Roll On Roll Off,8280,,1993,Panama,,Tulshyan Group  ,Singapore,Sameer Ships Private Limited  ,Palm Spring Global Limited  ,Singapore,Alang,India,28-04-2016
2016,9041215,Winning Friend,Bulk Carrier,77090,,1993,Panama,,Winning International Group Private Limited ,Singapore,Winning Shipping (HK) Company Limited ,Fruitful Shipping S.A. ,Panama,Chittagong,Bangladesh,22-03-2016
2016,9072032,Sunny Voyager,Bulk Carrier,77132,,1994,Panama,,Winning International Group Private Limited ,Singapore,Winning Shipping (HK) Company Limited ,Gleeful Shipping S.A. ,Panama,Chittagong,Bangladesh,02-04-2016
2016,8920517,Sunny Star,Bulk Carrier,77096,,1991,Panama,,Winning International Group Private Limited  ,Singapore,Winning Shipping (HK) Company Limited  ,Sunny Star Shipping S.A.  ,Panama,Gadani,Pakistan,17-03-2016
2016,8906676,Sunny Ocean,Bulk Carrier,77096,,1990,Panama,,Winning International Group Private Limited  ,Singapore,Winning Shipping (HK) Company Limited  ,Faithful Marine S.A.  ,Panama,Gadani,Pakistan,05-05-2016
2016,9144756,Maple,Fully Cellular Containership,63900,,1997,Singapore,,Neptune Orient Lines Limited (NOL) ,Singapore,APL Limited ,NOL Liner Private Limited ,Singapore,Alang,India,30-10-2016
2016,9139737,Pear,Fully Cellular Containership,65475,,1998,Singapore,,Neptune Orient Lines Limited (NOL) ,Singapore,APL Limited ,NOL Liner Private Limited ,Singapore,Alang,India,04-12-2016
2016,9013294,Kota Akbar,Bulk Carrier With Container Capacity,17738,,1993,Singapore,,Pacific International Lines (Private) Limited (PIL)  ,Singapore,Pacific International Lines (Private) Limited (PIL)  ,Pacific International Lines (Private) Limited (PIL)  ,Singapore,Chittagong,Bangladesh,03-05-2016
2016,8204573,Sofia,Bulk Carrier,11315,,1983,Sri Lanka,,Ocean Ship Management Private Limited ,Singapore,Ocean Ship Management Private Limited ,Capital City Marine Services ,Panama,Chittagong,Bangladesh,26-03-2016
2016,9055474,Radiant,Fully Cellular Containership,53103,,1994,St. Kitts-Nevis,,First Ship Lease Trust ,Singapore,FSL Trust Management Private Limited ,FSL-7 Incorporated ,Marshall Islands,Chittagong,Bangladesh,27-02-2016
2016,7042409,Apuokas,Fish Factory,2548,,1971,Comoros,,JSC Baltlanta ,Spain,JSC Baltlanta ,Baltlantos Zuvis Cooperative Society ,Lithuania,Vinaroz,Spain,13-04-2016
2016,7412018,Mahanuwara,Anchor Handling Tug/Supply,1356,,1975,Sri Lanka,,Sri Lanka Shipping Company Limited ,Sri Lanka,Sri Lanka Shipping Company Limited ,Sri Lanka Shipping Company Limited ,Sri Lanka,Alang,India,06-01-2016
2016,8107036,Avant Garde,Tug/Supply,1732,,1982,Sri Lanka,,Sri Lanka Shipping Company Limited ,Sri Lanka,Sri Lanka Shipping Company Limited ,Sri Lanka Shipping Company Limited ,Sri Lanka,Alang,India,30-12-2016
2016,7408081,Leo,Crude Oil Tanker,64329,,1978,Comoros,,Mercury Shipping Incorporated  ,St. Kitts-Nevis,Mercury Shipping Incorporated  ,Mercury Shipping Incorporated  ,St. Kitts-Nevis,Gadani,Pakistan,23-08-2016
2016,9011868,Georgios,Product Tanker,40958,,1995,St. Kitts-Nevis,,Galiano Lines Limited  ,St. Kitts-Nevis,Galiano Lines Limited  ,Galiano Lines Limited  ,St. Kitts-Nevis,Gadani,Pakistan,25-03-2016
2016,7627613,Mina F.,General Cargo With Container Capacity,3826,,1979,Tanzania,,Mina Group Shipping Limited ,St. Kitts-Nevis ,Mina Group Shipping Limited ,Maritime Moon Light Company ,Syria,Aliaga,Turkey,11-09-2016
2016,8917534,Lapponian Reefer,Reefer,7944,,1992,Barbados,,Holy House Shipping AB  ,Sweden,Holy House Shipping AB  ,Pink Fox (Cayman) Limited  ,Cayman Islands,Alang,India,19-08-2016
2016,7431650,Hellevik ,General Cargo,1957,,1975,Sweden,,Rederi AB Mattsson  ,Sweden,Reederi A/B Uman  ,Reederi A/B Uman  ,Sweden,Fredericia,Denmark,31-01-2016
2016,8320767,Falstaff,Vehicle Carrier,52800,,1985,Sweden,,Walleniusrederierna AB ,Sweden,Walleniusrederierna AB ,Walleniusrederierna AB ,Sweden,Jiangyin,China,05-10-2016
2016,9074511,Choulex,Bulk Carrier,77211,,1996,Bermuda,,Swissmarine Corporation Limited ,Switzerland,SwissMarine Services SA ,Velvet Global Corporation ,Bermuda,Chittagong,Bangladesh,11-01-2016
2016,9131840,Champel,Bulk Carrier,85849,,1998,Bermuda,,Swissmarine Corporation Limited ,Switzerland,SwissMarine Services SA ,Pennypot Investments Limited ,Bermuda,Chittagong,Bangladesh,25-03-2016
2016,8921834,Sider Gladiator,Bulk Carrier,23272,,1991,Italy,,Sider Navi S.p.A. ,Switzerland,Sider Navi S.p.A. ,Sider Navi S.p.A. ,Switzerland,Alang,India,01-03-2016
2016,9220433,Karin,Fully Cellular Containership,20569,,1999,Liberia,,Doris Maritime Services S.A.  ,Switzerland,Doris Maritime Services S.A.  ,Wholly Ideal Investments Limited  ,Liberia,Alang,India,09-06-2016
2016,9087245,Martha  ,Bulk Carrier,25503,,1995,Malta,,Taunus Shipping SA ,Switzerland,Taunus Shipping SA ,Taunus Shipping SA ,Switzerland,Chittagong,Bangladesh,06-12-2016
2016,8222745,Maestro Ocean,Roll On Roll Off,15375,,1985,Marshall Islands,,Maestro Shipping SA ,Switzerland,Maestro Shipping SA ,Caribe Incorporated ,Marshall Islands,Aliaga,Turkey,09-03-2016
2016,7373092,FPSO Falcon,Floating Production Tanker,151123,,1975,Palau,,Single Buoy Moorings Incorporated ,Switzerland,SBM Production Contractors Incorporated S.A. ,SBM Production Contractors Incorporated S.A. ,Monaco,Alang,India,02-10-2016
2016,8618310,MSC Leanne,Fully Cellular Containership,52191,,1898,Panama,,Mediterranean Shipping Company (MSC) SA ,Switzerland,MSC Shipmanagement Limited ,Cower Enterprises SA ,Switzerland,Alang,India,15-12-2016
2016,8209729,MSC Perle,Fully Cellular Containership,17414,,1983,Panama,,Mediterranean Shipping Company (MSC) SA ,Switzerland,MSC Shipmanagement Limited ,Compania Naviera Perle S.A. ,Panama,Alang,India,27-12-2016
2016,8201674,MSC Lieselotte ,Fully Cellular Containership,21586,,1983,Panama,,Mediterranean Shipping Company (MSC) SA  ,Switzerland,Mediterranean Shipping Company (MSC) SA  ,Compania Naviera Lieselotte S.A.  ,Panama,Alang,India,26-05-2016
2016,8502717,MSC Jilhan,Fully Cellular Containership,14068,,1986,Panama,,Mediterranean Shipping Company (MSC) SA   ,Switzerland, Mediterranean Shipping Company (MSC) SA   ,Compania Naviera Jilhan S.A.  ,Panama,Alang,India,31-08-2016
2016,9002532,Son,Wood-Chip Carrier,38716,,1990,St. Kitts-Nevis,,Shipfin S.A.  ,Switzerland,Shipfin S.A.  ,Wersbon International S.A.  ,Panama,Alang,India,19-08-2016
2016,8123236,Farouk,Bulk Carrier,20122,,1983,Sierra Leone,,Yamak Shipping Company  ,Syria,Mercator Marine Limited  ,Mercator Marine Limited  ,Greece,Gadani,Pakistan,13-08-2016
2016,8214798,Tasnem,General Cargo,3909,,1982,Tanzania,,Caesar Shipping Company  ,Syria,Caesar Shipping Company  ,Nourasia Shipping S.A.  ,Cambodia,Alang,India,28-04-2016
2016,8307181,Zica,Bulk Carrier,22361,,1984,Comoros,,Ming Tai Shipping Corporation  ,Taiwan,Ming Tai Shipping Corporation  ,Tropical Beauty Navigation S.A.  ,Panama,Gadani,Pakistan,20-08-2016
2016,9127423,Venu,Bulk Carrier,87431,,1996,Palau,,U-Ming Marine Transport Corporation  ,Taiwan,U-Ming Marine Transport (Singapore) Private Limited  ,U-Ming Marine Transport (Singapore) Private Limited  ,Singapore,Alang,India,08-04-2016
2016,9179787,Tex,Bulk Carrier,43642,,1999,Palau,,U-Ming Marine Transport Corporation  ,Taiwan,U-Ming Marine Transport Corporation  ,U-Ming Marine Transport Corporation  ,Taiwan,Alang,India,30-09-2016
2016,9082958,Countess Sea,Bulk Carrier,26136,,1994,Panama,,Eddie Steamship Company Limited ,Taiwan,Way-East Shipping Agency Company Limited ,Sea Countess Marine Corporation ,Panama,Alang,India,12-01-2016
2016,9127631,Acacia Star,Bulk Carrier,26322,,1997,Panama,,Eddie Steamship Company Limited ,Taiwan,Eddie Steamship Company Limited ,Acacia Marine Corporation ,Belize,Alang,India,27-02-2016
2016,9061124,Ever Refine,Fully Cellular Containership,53103,,1995,Panama,,Evergreen Marine Group  ,Taiwan,Evergreen Marine Group  ,Maira Shipping S.A.  ,Marshall Islands,Chittagong,Bangladesh,29-05-2016
2016,9055462,Ever Reward,Fully Cellular Containership,53103,,1994,Panama,,Evergreen Marine Group  ,Taiwan,Evergreen Marine Group  ,Nemo Shipping S.A. ,Marshall Islands,Chittagong,Bangladesh,25-06-2016
2016,9128489,Ever Mighty,Bulk Carrier,39376,,1996,Panama,,First Steamship Company Limited ,Taiwan,First Steamship Company Limited ,First Steamship S.A. ,Taiwan,Chittagong,Bangladesh,01-03-2016
2016,9182174,Ever Excellent,Bulk Carrier,38431,,1998,Panama,,First Steamship Company Limited ,Taiwan,First Steamship Company Limited ,First Navigation S.A. ,Taiwan,Gadani,Pakistan,04-10-2016
2016,9159529,Ever Blossom,Bulk Carrier,37815,,1997,Panama,,First Steamship Company Limited  ,Taiwan,First Steamship Company Limited  ,Longevity Navigation S.A.  ,Panama,Chittagong,Bangladesh,27-08-2016
2016,9182174,Ever Excellent,Bulk Carrier,38431,,1998,Panama,,First Steamship Company Limited  ,Taiwan,First Steamship Company Limited  ,First Navigation S.A.  ,Taiwan,Gadani,Pakistan,25-09-2016
2016,7702516,Garnet,Bulk Carrier,15392,,1978,Panama,,Global Growing Navigation S.A.  ,Taiwan,Global Growing Navigation S.A.  ,Global Garnet Navigation S.A.  ,Panama,Chittagong,Bangladesh,10-04-2016
2016,8312617,Zhang Hong No.2,Bulk Carrier,15850,,1983,Panama,,Yu Pin Shipping Corporation Limited ,Taiwan,Yu Pin Shipping Corporation Limited ,Zhang Hong Shipping S.A. ,Taiwan,Alang,India,07-02-2016
2016,9143087,Cape Jupiter,Bulk Carrier,87431,,1997,Singapore,,U-Ming Marine Transport Corporation ,Taiwan,U-Ming Marine Transport (Singapore) Private Limited ,U-Ming Marine Transport (Singapore) Private Limited ,Singapore,Alang,India,18-03-2016
2016,9150755,Cape Mercury,Bulk Carrier,85722,,1997,Singapore,,U-Ming Marine Transport Corporation  ,Taiwan,U-Ming Marine Transport (Singapore) Private Limited  ,U-Ming Marine Transport (Singapore) Private Limited  ,Singapore,Alang,India,12-05-2016
2016,9127265,Steel Trader,Bulk Carrier,82112,,1997,St. Kitts-Nevis,,China Steel Corporation  ,Taiwan,China Steel Express Corporation  ,China Steel Express Corporation  ,Taiwan,Chittagong,Bangladesh,01-06-2016
2016,8611790,Chun,Fully Cellular Containership,9965,,1987,St. Kitts-Nevis,,Wan Hai Lines Limited  ,Taiwan,Wan Hai Lines Limited  ,Wan Hai Lines Singapore Private Limited  ,Singapore,Chittagong,Bangladesh,29-07-2016
2016,9127253,Steel Express,Bulk Carrier,82112,,1997,Togo,,China Steel Corporation  ,Taiwan,China Steel Express Corporation  ,China Steel Express Corporation  ,Taiwan,Gadani,Pakistan,19-09-2016
2016,9127277,Steel Investor,Bulk Carrier,82112,,1997,Togo,,China Steel Developer,Taiwan,China Steel Express Corporation  ,China Steel Express Corporation  ,Taiwan,Gadani,Pakistan,27-05-2016
2016,9171424,Steel Developer,Bulk Carrier,82112,,1998,Togo,,China Steel Developer,Taiwan,China Steel Express Corporation  ,China Steel Express Corporation  ,Taiwan,Gadani,Pakistan,28-05-2016
2016,9074781,Thor Energy,Bulk Carrier,25676,,1994,Singapore,,Thoresen Thai Agencies Public Company Limited ,Thailand,Thoresen & Company (Bangkok) Limited ,Thoresen Shipping Singapore Private Limited ,Singapore,Alang,India,21-10-2016
2016,8913526,Thor Dynamic,Bulk Carrier,25905,,1991,Singapore,,Thoresen Thai Agencies Public Company Limited ,Thailand,Thoresen & Company (Bangkok) Limited ,Thoresen Shipping Singapore Private Limited ,Singapore,Aliaga,Turkey,15-01-2016
2016,9139775,Thor Wave,Bulk Carrier,25889,,1998,Singapore,,Thoresen Thai Agencies Public Company Limited  ,Thailand,Thoresen & Company (Bangkok) Limited  ,Thoresen Shipping Singapore Private Limited  ,Singapore,Chittagong,Bangladesh,26-05-2016
2016,8920086,Sriracha Master ,Crude Oil Tanker,54931,,1991,Thailand,,Nathalin Company Limited  ,Thailand,Nathalin Company Limited  ,Khunnathee Company Limited  ,Thailand,Gadani,Pakistan,24-03-2016
2016,8916217,NPS Orana,Wood-Chip Carrier,38844,,1991,Thailand,,National Power Supply PLC ,Thailand,National Power Supply PLC ,NPS Orana Company Limited ,,Alang,India,05-11-2016
2016,9074717,Ploypailin Naree,Bulk Carrier,15932,,1995,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Shipping Public Company Limited ,Thailand,Alang,India,01-01-2016
2016,9020065,Saranya Naree,Bulk Carrier,16725,,1991,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Diamonds Limited ,Thailand,Alang,India,07-02-2016
2016,9127069,Chollada Naree,Bulk Carrier,11474,,1997,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Hills Limited ,Thailand,Alang,India,24-02-2016
2016,9127083,Emwika Naree,Bulk Carrier,11474,,1997,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Resorts Limited ,Thailand,Alang,India,25-02-2016
2016,9145700,Mathawee Naree,Bulk Carrier,16761,,1996,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Emeralds Limited ,Thailand,Alang,India,15-03-2016
2016,9108594,Fonthida Naree,Bulk Carrier,17429,,1995,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Cities Limited ,Thailand,Alang,India,22-03-2016
2016,9159347,Vijitra Naree,Bulk Carrier  ,17879,,1997,Thailand,,Precious Shipping Public Company Limited ,Thailand,Precious Shipping Public Company Limited ,Precious Orchids Limited ,Thailand,Gadani,Pakistan,26-11-2016
2016,9106742,Tharinee Naree ,Bulk Carrier,14431,,1994,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Capitals Limited  ,Thailand,Chittagong,Bangladesh,06-05-2016
2016,9125449,Chalothorn Naree ,Bulk Carrier,16285,,1996,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Rivers Limited  ,Thailand,Alang,India,26-07-2016
2016,9104495,Suchada Naree ,Bulk Carrier,14431,,1994,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Stars Limited  ,Thailand,Alang,India,12-08-2016
2016,9127045,Apisara Naree,Bulk Carrier,11474,,1996,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Lagoons Limited ,Thailand,Alang,India,13-08-2016
2016,9113862,Parinda Naree,Bulk Carrier,14430,,1995,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Seas Limited  ,Thailand,Alang,India,19-08-2016
2016,9127057,Bussara Naree,Bulk Carrier,11471,,1997,Thailand,,Precious Shipping Public Company Limited  ,Thailand,Precious Shipping Public Company Limited  ,Precious Cliffs Limited  ,Thailand,Alang,India,07-09-2016
2016,8414221,Sea Dragon,General Cargo,5463,,1984,Thailand,,Sang Thai & Sinsimon Group of Companies  ,Thailand,Sinsimon Navigation Company Limited  ,Sang Thai Shipping Company Limited  ,Thailand,Chittagong,Bangladesh,20-09-2016
2016,8114766,BangKachai,General Cargo,3911,,1981,Thailand,,Wongsamut Ocean Shipping Company Limited,Thailand,Wong Samut Navigation Company Limited ,Wong Samut Navigation Company Limited ,Thailand,Chittagong,Bangladesh,04-11-2016
2016,7915448,Bangsrimuang,General Cargo,5160,,1980,Thailand,,Wongsamut Ocean Shipping Company Limited  ,Thailand,Wong Samut Navigation Company Limited  ,Wongsamut Maritime Company Limited  ,Thailand,Chittagong,Bangladesh,26-05-2016
2016,7638557,Toledo,Bulk Carrier,11998,,1978,Belize,,International Shipping Group & Trading Limited ,Turkey,International Shipping Group & Trading Limited ,Toledo Shipping & Trading Company Limited ,Belize,Alang,India,06-02-2016
2016,7361532,Corozal,Bulk Carrier,9117,,1975,Belize,,International Shipping Group & Trading Limited ,Turkey,Exmar N.V.  ,International Shipping Group & Trading Limited ,Turkey,Aliaga,Turkey,01-03-2016
2016,8321670,Eurasia,General Cargo With Container Capacity,8823,,1984,Belize,,International Shipping Group & Trading Limited  ,Turkey,International Shipping Group & Trading Limited  ,Fort George Shipping & Trading Company  ,Belize,Alang,India,22-04-2016
2016,7525607,Aysenur,General Cargo With Container Capacity,1973,,1977,Moldova,,Erk Shipping & Trading Company Limited ,Turkey,Erk Shipping & Trading Company Limited ,Dava International Shipping ,Netherlands Antilles,Aliaga,Turkey,18-02-2016
2016,8118138,Era,Bulk Carrier,19049,,1984,Panama,,Aleria Denizcilik ve Ticaret Anonim Sirketi ,Turkey,Aleria Denizcilik ve Ticaret Anonim Sirketi ,Pera Shipping & Trading Limited ,Panama,Gadani,Pakistan,16-01-2016
2016,8413497,Minbei,Bulk Carrier,24652,,1986,Panama,,Bergen Denizcilik Limited Sirketi (Bergen Shipping Limited)  ,Turkey,Bergen Denizcilik Limited Sirketi (Bergen Shipping Limited)  ,Chang Ying Shipping Limited  ,China,Chittagong,Bangladesh,04-07-2016
2016,8902448,AK Phoenicia ,Bulk Carrier,24606,,1990,Panama,,Ceren Denizcilik Sanayi Limited Sirketi  ,Turkey,Ceren Denizcilik Sanayi Limited Sirketi  ,Phoenicia Navigation S.A.  ,Marshall Islands,Gadani,Pakistan,26-04-2016
2016,9116723,Indian Ocean I ,Bulk Carrier,26831,,1996,Panama,,Ceren Denizcilik Sanayi Limited Sirketi  ,Turkey,Ceren Denizcilik Sanayi Limited Sirketi  ,Indian Ocean Shipping S.A.  ,Marshall Islands,Gadani,Pakistan,11-05-2016
2016,8403416,Gas Master,Liquid Petroleum Gas Carrier,18155,,1985,Panama,,Gas Master Shipping Investment SA  ,Turkey,Gas Master Shipping Investment SA  ,Gas Master Shipping Investment SA  ,Turkey,Chittagong,Bangladesh,18-04-2016
2016,8026385,Gas Earl,Liquefied Petroleum Gas Carrier,2252,,1983,Panama,,Gesan Yatirim ve Ticaret A.S. ,Turkey,Gesan Yatirim ve Ticaret A.S. ,Gas Earl Shipping Limited ,Malta,Aliaga,Turkey,21-04-2016
2016,9133783,Bolkar,Bulk Carrier,25065,,1998,Panama,,Sarioglu Denizcilik ve Turizm Limited Sirketi  ,Turkey,Sarioglu Denizcilik ve Turizm Limited Sirketi  ,Root Maritime Limited  ,Panama,Chittagong,Bangladesh,15-08-2016
2016,8315217,AK Abba,Bulk Carrier,17879,,1985,Panama,,Zeytin Denizcilik Gemi Tasimacilik Sanayi ve Ticaret Limited ,Turkey,Zeytin Denizcilik Gemi Tasimacilik Sanayi ve Ticaret Limited ,Abba Navigation S.A. ,Marshall Islands,Alang,India,23-03-2016
2016,8881682,Zorturk,General Cargo,2976,,1983,Togo,,Ozturk Denizcilik Insaat ve dis Ticaret Limited Sirketi ,Turkey,Ozturk Denizcilik Insaat ve dis Ticaret Limited Sirketi ,Durmusoglu Holding S.A. ,Togo,St. Nazaire,France,31-12-2015
2016,8415639,Ayse A.,Fully Cellular Containership,10282,,1985,Turkey,,Arkas Holding S.A. ,Turkey,Arkas Denizcilik ve Nakliyat A.S. ,Arkas Konteyner ve Tasimacilik A.S. ,Turkey,Aliaga,Turkey,19-11-2016
2016,9108269,Denak Trader ,Bulk Carrier,37663,,1996,Turkey,,Denak Depoculuk ve Nakliyecilik A.S.  ,Turkey,Denak Depoculuk ve Nakliyecilik A.S.  ,Denak Depoculuk ve Nakliyecilik A.S.  ,Turkey,Gadani,Pakistan,12-05-2016
2016,8113281,Tamer Kiran,General Cargo,3996,,1983,Turkey,,Kiran Holding AS ,Turkey,Pasifik Gemi Isletmeciligi ve Ticaret A.S. ,Kirden Denizcilik ve Ticaret A.S. ,Turkey,Aliaga,Turkey,11-03-2016
2016,8604773,Gokay K.,General Cargo,4800,,1987,Turkey,,Kiran Holding AS ,Turkey,Pasifik Gemi Isletmeciligi ve Ticaret A.S. ,Kirantas Denizcilik ve Ticaret A.S. ,Turkey,Aliaga,Turkey,11-03-2016
2016,8323135,Mahmut Saka,Bulk Carrier,17911,,1984,Turkey,,MSK Denizcilik Isletmeleri Limited Sirketi ,Turkey,MSK Denizcilik Isletmeleri Limited Sirketi ,MSK Shipping Management Corporation ,Panama,Alang,India,10-02-2016
2016,7508879,Emre Omur,Anchor Handling Fire Fighting Tug/Supply,1356,,1997,Turkey,,Solar Gemi Kurtama Hizmetleri A.S. ,Turkey,Solar Gemi Kurtama Hizmetleri A.S. ,Solar Gemi Kurtama Hizmetleri A.S. ,Turkey,Aliaga,Turkey,18-04-2016
2016,8508577,Deep True,Bulk Carrier,15830,,1985,Tuvalu,,Stiga Shipping Company ,Turkey,Stiga Shipping Company ,Galaxy Maritime Company Limited ,Belize,Alang,India,02-10-2016
2016,9157612,King David,Bulk Carrier,90267,,1998,Bahamas,,Unknown Ukrainian Owners ,Ukraine,Unknown Ukrainian Owners ,Leona Shipmanagement Company ,Marshall Islands,Alang,India,22-01-2016
2016,8867428,Goodwill,General Cargo,2576,,1972,Congo,,Marine Standard Limited ,Ukraine,Marine Standard Limited ,Integro Trading Proprietary Limited ,South Africa,Aliaga,Turkey,03-12-2016
2016,8906896,Climber,Bulk Carrier,89004,,1991,Congo,,Tech Project LLC  ,Ukraine,Tech Project LLC  ,Freight Bulk Private Limited  ,Singapore,Gadani,Pakistan,27-04-2016
2016,9170274,Maroni,Bulk Carrier,37689,,1998,Liberia,,Black Sea Shipping Company (BLASCO)  ,Ukraine,Black Sea Shipping Company (BLASCO)  ,Consistent Shipping Incorporated  ,Liberia,Chittagong,Bangladesh,16-04-2016
2016,9162980,Alpena,Bulk Carrier,25980,,1998,Liberia,,Black Sea Shipping Company (BLASCO)  ,Ukraine,Ocean Agencies Limited  ,Alpena Maritime Limited  ,Liberia,Chittagong,Bangladesh,17-04-2016
2016,9110523,Angara,Bulk Carrier,39283,,1996,Liberia,,Unimor Shipping Services Limited ,Ukraine,Unimor Shipping Agency,Angara Shipping Limited ,Liberia,Gadani,Pakistan,12-01-2016
2016,9071600,Varva,Bulk Carrier,37629,,1994,Liberia,,Unimor Shipping Services Limited  ,Ukraine,Unimor Shipping Agency  ,Superb Seaways Incorporated  ,Liberia,Gadani,Pakistan,19-03-2016
2016,8503838,Vikki,General Cargo With Container Capacity,5934,,1985,Malta,,Pic Shipping Limited ,Ukraine,Pic Shipping Limited ,Sea Moon Shipping Limited ,Malta,Aliaga,Turkey,11-02-2016
2016,8620040,Nerey,General Cargo With Container Capacity,1694,,1984,Moldova,,Niesco Shipping Company Limited ,Ukraine,Niesco Shipping Company Limited ,Grotmar LLC ,Moldova,Aliaga,Turkey,19-12-2016
2016,6409569,Chernoye More,Dredger,5410,,1964,Ukraine,,Black Sea & Sea of Azov Dredging Company (CHERAZMORPUT)  ,Ukraine,Black Sea & Sea of Azov Dredging Company (CHERAZMORPUT)  ,Black Sea & Sea of Azov Dredging Company (CHERAZMORPUT)  ,Ukraine,Aliaga,Turkey,02-06-2016
2016,8805573,Venedikt Andreyev,General Cargo With Container Capacity,2060,,1988,Ukraine,,Ukrainian Danube Shipping Company ,Ukraine,Ukrainian Danube Shipping Company ,Ukrainian Danube Shipping Company ,Ukraine,Aliaga,Turkey,25-01-2016
2016,8706167,Amlin,Product Tanker,25966,,1988,Comoros,,FAL Group ,United Arab Emirates,FAL Shipping Company Limited ,Sea Spirit Intrenational Shipping Incorporated ,United Arab Emirates,Gadani,Pakistan,01-10-2016
2016,7353444,Zomorod,Anchor Handling Tug/Supply,712,,1974,Moldova,,Star Petroleum Company FZC  ,United Arab Emirates,Star Petroleum Company FZC  ,Star Petroleum Group Company  ,United States of America,Alang,India,18-06-2016
2016,8227977,Mars,Tanker,37884,,1984,Panama,,Akron Trade & Transport FZE ,United Arab Emirates,Akron Trade & Transport FZE ,Doran Maritime S.A. ,Panama,Gadani,Pakistan,17-12-2015
2016,7407752,The Odyssey,Diving Support,1598,,1975,Panama,,Dulam International Limited ,United Arab Emirates,Dulam International Limited ,Oryx International Incorporated ,Bahamas,Alang,India,04-10-2016
2016,8304919,The Responder,Maintainance,1190,,1983,Panama,,Dulam International Limited ,United Arab Emirates,Dulam International Limited ,Oryx International Incorporated ,Bahamas,Alang,India,04-10-2016
2016,7389716,Rakan 1 ,Combined Chemical And Oil Tanker,1735,,1976,Panama,,Ishraq Jassim Mohammed Al Zubaidi  ,United Arab Emirates,Ishraq Jassim Mohammed Al Zubaidi  ,Ishraq Jassim Mohammed Al Zubaidi  ,United Arab Emirates,Alang,India,09-09-2016
2016,8312162,Orna ,Bulk Carrier,17065,,1984,Panama,,Kassab Inter Shipping LLC  ,United Arab Emirates,Swedish Management Company S.A.  ,Sirago Shipmanagement S.A.  ,Panama,Gadani,Pakistan,05-03-2016
2016,8412986,Petra,Vehicle Carrier,44356,,1985,Panama,,Sallaum Lines DMCC  ,United Arab Emirates,Sallaum Lines DMCC  ,Sallaum Lines S.A.  ,Panama,Chittagong,Bangladesh,17-04-2016
2016,7344962,Navis King,Tug/Supply,1022,,1974,Panama,,Selat Marine Services Company Limited ,United Arab Emirates,Selat Marine Services Company Limited ,Navisoil Enterprises Limited ,Cyprus,Alang,India,06-02-2016
