YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2015,9203473,Novorossiysk Star,Fully Cellular Containership,20624,,2000,Liberia,,Israel Corporation Limited ,Israel,Zim Integrated Shipping Services Limited ,Koron Maritime Incorporated ,Liberia,Alang,India,11-01-2015
2015,9113654,Zim Asia,Fully Cellular Containership,41507,,1996,Liberia ,,Israel Corporation Limited  ,Israel,Zim Integrated Shipping Services Limited  ,Zim Asia Maritime Company S.a.r.l.  ,Liberia,Alang,India,06-07-2015
2015,6511350,Liburnija,Passenger Ro/Ro,3910,,1965,Croatia ,,Jadrolinija,Croatia,Jadrolinija,Jadrolinija,Croatia,Aliaga,Turkey,04-04-2015
2015,7126346,Porozina,Passenger Ro/Ro,399,,1971,Croatia ,,Jadrolinija,Croatia,Jadrolinija,Jadrolinija,Croatia,Aliaga,Turkey,28-08-2015
2015,7713539,Jazine,Passenger Ro/Ro,998,,1978,Croatia ,,Jadrolinija  ,Croatia,Jadrolinija  ,Jadrolinija  ,Croatia,Aliaga,Turkey,21-02-2015
2015,7722413,A 1,Bulk Carrier,13664,,1978,Kiribati,,Jag Shipping Company LLC  ,United Arab Emirates,Jag Shipping Company LLC  ,Jag Shipping Company LLC  ,United Arab Emirates,Alang,India,01-07-2015
2015,8507561,Alba Star,General Cargo,5922,,1985,Panama,,Jerusalem Shipping LLC ,United Arab Emirates,Jerusalem Shipping LLC ,Al Baoon Trading Company ,United Arab Emirates,Alang,India,18-01-2015
2015,9129770,Jindal Tara,Fully Cellular Containership,5850,,1995,India ,,JITF Waterways Limited,India,JITF Waterways Limited,JITF Shipping & Logistics (Singapore) Private Limited,Singapore,Chittagong,Bangladesh,02-08-2015
2015,9082879,Dal Va,Bulk Carrier,39422,,1994,St. Kitts-Nevis ,,JITF Waterways Limited,India,JITF Waterways Limited,JITF Shipping & Logistics (Singapore) Private Limited  ,Singapore,Gadani,Pakistan,27-01-2015
2015,9056272,Ela,Fully Cellular Containership,16233,,1993,Tuvalu ,,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff),Germany,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff),ms Manuela Wulff Schiffahrtsges. mbH & Company KG  ,Germany,Alang,India,10-04-2015
2015,9074688,Samjohn Light,Bulk Carrier,38077,,1994,Greece ,,John Samonas & Sons Limited,United Kingdom,John Samonas & Sons Limited,Aegokeros Shipping Company E.N.E. ,Cayman Islands,Alang,India,25-12-2015
2015,7943158,Aleksandr,Fish Factory,4457,,1981,Russia ,,Joint Stock Company Turnif,Russia,Joint Stock Company Turnif,Joint Stock Company Turnif,Russia,Alang,India,13-07-2015
2015,8131790,Gissar,Fish Factory,3916,,1981,Russia ,,Joint Stock Company Turnif ,Russia,Joint Stock Company Turnif ,Joint Stock Company Turnif ,Russia,Chittagong,Bangladesh,18-10-2015
2015,7422142,Barguzin,General Cargo With Container Capacity,2291,,1975,Cambodia ,,Joint Stock Vanino Marine Company,Russia,Joint Stock Vanino Marine Company,Gals Shipping Limited,Cambodia,Chittagong,Bangladesh,25-01-2015
2015,9083122,Jumbo Spirit,General Cargo With Container Capacity,4962,,1995,Netherlands ,,Kahn Scheepvaart B.V.,Netherlands,Kahn Scheepvaart B.V.,Jumbo Spirit BV,Netherlands,Aliaga,Turkey,28-04-2015
2015,8314926,Kai He,Bulk Carrier,22101,,1986,Panama ,,Kaili Shipping (HK) Limited,China,Kaili Shipping (HK) Limited,Kai He Shipping Limited  ,Hong Kong,Chittagong,Bangladesh,03-04-2015
2015,8300535,Kai Hong,Bulk Carrier,25538,,1985,Panama ,,Kaili Shipping (HK) Limited,China,Kaili Shipping (HK) Limited,Kai Hong Shipping Limited  ,Panama,Chittagong,Bangladesh,16-07-2015
2015,9074494,Alpha Action,Bulk Carrier,77211,,1994,Malta ,,Kanellakis group of companies,Greece,Alpha Bulkers Shipmanagement Incorporated  ,Custom Navigation Limited  ,Liberia,Gadani,Pakistan,09-05-2015
2015,8515635,Milano Sky,General Cargo With Container Capacity,3539,,1985,Togo ,,Karl-Heinz Baase Schiffahrt-KG,Germany,Karl-Heinz Baase Schiffahrt-KG,Partenreederei ms Westwind ,Germany,Aliaga,Turkey,22-10-2015
2015,8716150,Eden Maru,Wood-Chip Carrier,50489,,1989,Panama ,,Kawasaki Kisen Kaisha Limited ('K' Line),Japan,Taiyo Nippon Kisen Company Limited  ,Belsally Shipping S.A.(50%) & Spring Wood Naviera S.A.(50%),Panama,Alang,India,11-08-2015
2015,9147667,G. Rong,General Cargo With Container Capacity,8388,,1997,Tuvalu ,,Kawasaki Kisen Kaisha Limited ('K' Line) ,Japan,SAL Heavy Lift GmbH  ,SAL Heavy Lift GmbH  ,Germany,Chittagong,Bangladesh,07-02-2015
2015,9182629,Cape Flora,Bulk carrier,83056,,2000,Panama,,Kawasaki Kisen Kaisha Limited ('K' Line) ,Japan,Taiyo Nippon Kisen Company Limited ,Siboney Maritime S.A. ,Panama,Alang,India,01-04-2015
2015,8201454,Ahura,Passenger Ro/Ro,12735,,1983,Palau,,KiwiRail Limited ,New Zealand,KiwiRail Limited ,KiwiRail Limited ,Vietnam,Alang,India,03-11-2015
2015,9032276,Suzu,Vehicle Carrier,2919,,1991,St. Kitts-Nevis ,,Kokoku Kaiun K.K.,Japan,Kokoku Kaiun K.K.,Kokoku Kaiun K.K.,Japan,Chittagong,Bangladesh,21-05-2015
2015,9110602,Star Laurel,Bulk Carrier,87281,,1995,Bahamas ,,Kollakis Group,Greece,Chartworld Shipping Corporation  ,Canis Shipping Corporation,Bahamas,Gadani,Pakistan,07-05-2015
2015,8813661,Golden Bell,Bulk Carrier,110352,,1990,South Korea ,,Korea Line Corporation,South Korea,Korea Line Corporation,Tiger United S.A.,Panama,Gadani,Pakistan,27-05-2015
2015,8813673,Camellia,Bulk Carrier,110352,,1990,South Korea,,Korea Line Corporation ,South Korea,Korea Line Corporation ,Tiger United S.A. ,Panama,Chittagong,Bangladesh,17-11-2015
2015,8716033,Silver,Bulk carrier,110352,,1989,Comoros ,,Korea Line Corporation ,South Korea,Korea Line Corporation ,Tiger United S.A. ,Panama,Alang,India,20-02-2015
2015,8815255,Marigold,Bulk Carrier,110779,,1990,South Korea ,,Korea Line Corporation  ,South Korea,Korea Line Corporation  ,Tiger United S.A.  ,Panama,Gadani,Pakistan,03-06-2015
2015,7909164,Bu Gang,General Cargo With Container Capacity,3007,,1979,North Korea ,,"Korea,Government of the Democratic People's Republic of",North Korea,"Korea,Government of the Democratic People's Republic of","Korea,Government of the Democratic People's Republic of",North Korea,Unknown,China,25-05-2014
2015,8704183,Roca,Fully Cellular Containership,35343,,1990,Liberia,,Kotani Shipping Company Limited ,Cyprus,Kotani Shipmanagement Limited ,Roca Maritime Limited ,Liberia,Alang,India,08-01-2015
2015,7433517,Mimosa,Bulk carrier,28347,,1984,St Kitts & Nevis,,Kristen Marine S.A. ,Greece,Kristen Marine S.A. ,Pancoast Navegacao Limitada ,Brazil,Alang,India,19-02-2015
2015,8402917,Glory Sun,Bulk Cement Carrier,15879,,1985,Panama ,,Kristian Gerhard Jebsen Skipsrederi AS,Norway,Kristian Gerhard Jebsen Skipsrederi AS,KGJ Cement (Singapore) Private Limited,Singapore,Alang,India,05-08-2015
2015,7303281,Falkland Cement,Bulk Cement Carrier,3067,,1973,Bahamas ,,Kristian Gerhard Jebsen Skipsrederi AS,Norway,KGJS Cement AS ,JT Cement AS ,Norway,Aliaga,Turkey,16-11-2015
2015,7722310,Putri Asia,General Cargo Ship,1695,,1978,Thailand ,,Krung Dhana Nava Company Limited,Thailand,Krung Dhana Nava Company Limited,Krung Dhana Nava Company Limited,Thailand,Chittagong,Bangladesh,18-08-2015
2015,8708232,Panamax Jade,Bulk carrier,36520,,1988,Cyprus,,Kypros Lines S.A. ,Greece,Kypros Lines S.A. ,Legend Maritime Company Limited ,Cyprus,Alang,India,26-03-2015
2015,8314990,S. Atlantic,Bulk Carrier,22145,,1986,Panama,,LA Maritime S.A. ,Greece,LA Maritime S.A. ,South Atlantic Shipping Limited ,Panama,Gadani,Pakistan,15-10-2015
2015,8126094,Orapin 3,Product Tanker,2951,,1981,Thailand ,,Laemthong International Lines Company Limited,Thailand,Thai International Tankers Company Limited  ,Thai Tankers Trading Company Limited  ,Thailand,Chittagong,Bangladesh,05-04-2015
2015,8800327,Grand Rodosi,Bulk Carrier,37519,,1990,Liberia ,,Lemissoler Shipping Group Public Company Limited,Cyprus,Lemissoler Maritime Company WLL  ,Prime Hill Shipping Limited,Liberia,Chittagong,Bangladesh,08-05-2015
2015,9106613,Brazil,Bulk Carrier,77135,,1995,Liberia ,,Lemissoler Shipping Group Public Company Limited,Cyprus,Lemissoler Maritime Company WLL  ,Prime Lake Shipping Limited,Greece,Chittagong,Bangladesh,23-05-2015
2015,9134517,Rica,Fully Cellular Containership,37394,,1997,Comoros ,,Leonhardt & Blumberg Group ,Germany,Leonhardt & Blumberg Schiffahrtsges. mbH & Company ,Schiffahrts-Gesellschaft Hansa Africa mbH & Company,Germany,Alang,India,25-12-2015
2015,8413942,Amar Muhieddine,Bulk Carrier,14927,,1984,Panama ,,Lidmar Shipping & Trading Company Limited,Greece,Lidmar Shipping & Trading Company Limited,Sapphire Shipping & Trading Limited  ,Syria,Gadani,Pakistan,29-05-2015
2015,8310803,King Edward,Bulk Carrier With Container Capacity,29660,,1985,Barbados ,,Litat Group,Lebanon,Litat Group,King Edward Shipping Incorporated,Panama,Alang,India,03-06-2015
2015,8310310,Kum Jin Gang 1,General Cargo,1518,,1983,Mongolia,,Lotus Sea Shipping Company Limited ,Hong Kong,Lotus Sea Shipping Company Limited ,Lotus Sea Shipping Company Limited ,Hong Kong,Zhangjiagang,China,26-09-2015
2015,8607189,CGG Symphony,Seismographic Research,10043,,1990,Bahamas ,,Louis Dreyfus & Cie S.A.  ,France,Louis Dreyfus & Cie S.A.  ,Louis Dreyfus & Cie S.A.  ,France,Ghent,Belgium,12-02-2015
2015,8721909,Aleksandra,Fishing (General),872,,1987,Russia,,Magadanryba Company Limited ,Russia,Magadanryba Company Limited ,Magadanryba Company Limited ,Russia,Busan,South Korea ,24-10-2015
2015,9108609,Kurotakisan,Bulk Carrier,48323,,1995,Marshall Islands ,,Magsaysay Maritime Corporation,Philippines,Magsaysay MOL (MAGMOL) Ship Management Incorporated  ,Rigel Transport Incorporated,Marshall Islands,Alang,India,25-09-2015
2015,8308082,Ekram M.,Bulk Carrier,24403,,1984,Panama ,,Mallah Ship Management Company Limited,Greece,Mallah Ship Management Company Limited,Navigator Management S.A.  ,Marshall Islands,Chittagong,Bangladesh,24-03-2015
2015,8405232,Mariner J.,Bulk Carrier,15766,,1984,Dominica ,,Mallah Ship Management Company Limited,Greece,Mallah Ship Management Company Limited,Mariner Shiptrade Limited  ,Marshall Islands,Chittagong,Bangladesh,10-06-2015
2015,9032056,ABM Leader,Bulk Carrier,18813,,1994,Belize ,,Mallah Ship Management Company Limited,Greece,Mallah Ship Management Company Limited,Leader Navigation S.A.  ,Belize,Gadani,Pakistan,28-01-2015
2015,8502810,ABM Dynamic,Bulk Carrier,15824,,1985,Dominica ,,Mallah Ship Management Company Limited,Greece,Mallah Ship Management Company Limited,Dynamic Shipping Enterprises S.A.  ,Marshall Islands,Gadani,Pakistan,21-04-2015
2015,8604369,Saisaban,Bulk Carrier,15847,,1986,Panama ,,Mallah Ship Management Company Limited,Greece,Mallah Ship Management Company Limited,Sealion Shipping & Trading Limited,Seychelles,Gadani,Pakistan,02-07-2015
2015,8311429,Meem,General Cargo With Container Capacity,10572,,1986,Panama ,,Marakeb SA,United Arab Emirates,Marakeb SA,Marakeb SA,United Arab Emirates,Alang,India,09-06-2015
2015,9141728,Medazov Victoria,General Cargo With Container Capacity,5025,,2000,St. Vincent & Grenadines ,,Marco Shipping S.A.,Ukraine,Marco Shipping S.A.,Medazov Victoria Company Limited,Malta,Aliaga,Turkey,24-06-2015
2015,8321096,Crystal Sapphire,Bulk Carrier,28739,,1987,Bangladesh ,,Marine (Agency) Services Limited,Bangladesh,Marine (Agency) Services Limited,Bay Navigation Limited,Bangladesh,Chittagong,Bangladesh,22-12-2014
2015,8502547,OK I,Bulk Carrier,21460,,1987,Liberia ,,Marine Spirit S.A.,Greece,Marine Spirit S.A.,Elated Limited,Liberia,Gadani,Pakistan,03-06-2015
2015,7006819,Ches,Passenger Ro/Ro,6576,,1970,Togo ,,Marlines S.A.,Greece,Marlines S.A.,Shinedeck Shipping Limited,Cyprus,Aliaga,Turkey,02-12-2014
2015,9086095,Martzoukos A.,Bulk Carrier,81589,,1995,Liberia ,,Marmaras Navigation Limited,Greece,Marmaras Navigation Limited,Forth Company Incorporated  ,Liberia,Chittagong,Bangladesh,11-03-2015
2015,7945261,Zornik,Tug,149,,1940,Croatia ,,Matic M.,Croatia,Matic M.,Matic M.,Croatia,Aliaga,Turkey,23-02-2015
2015,5377953,Asteco,Pipe Layer,25774,,1960,St. Kitts-Nevis ,,McDermott Incorporated,United States of America,McDermott Incorporated,Construcciones Maritimas Mexicanas S.A. de C.V.,Mexico,Alang,India,02-08-2015
2015,7709069,DB,Semi-Sub Pontoon,52313,,1978,St. Kitts-Nevis,,McDermott Incorporated ,United States of America,McDermott Incorporated ,Hydro Marine Services Incorporated ,Panama,Chittagong,Bangladesh,28-11-2015
2015,9056260,Coppersmith,Bulk Carrier,79694,,1995,Liberia ,,Meandros Lines S.A.,Greece,Meandros Lines S.A.,Coppersmith Marine Limited,Liberia,Gadani,Pakistan,02-02-2015
2015,8414740,MSC Isabelle,General Cargo,5974,,1985,Panama,,Mediterranean Shipping Company (MSC) SA ,Switzerland,Mediterranean Shipping Company (MSC) SA ,Compania Naviera Isabelle S.A. ,Luxembourg,Alang,India,02-01-2015
2015,8414752,MSC Anna,General Cargo With Container Capacity,5974,,1985,Panama ,,Mediterranean Shipping Company (MSC) SA ,Switzerland,Mediterranean Shipping Company (MSC) SA ,Compania Naviera Anna S.A. ,Panama,Alang,India,10-11-2015
2015,8907321,Preventer,Bulk Carrier,38891,,1990,Panama ,,Merali Group,India,Merali Group,Telford Business S.A.,Panama,Alang,India,10-09-2015
2015,8421119,The Benefactor,Bulk Carrier,34620,,1986,Panama,,Merali Group ,India,Merali Group ,Kurosaki Shipping Incorporated ,Panama,Alang,India,24-01-2015
2015,8903234,The Watchful,Bulk carrier,36999,,1991,Panama,,Merali Group ,India,Merali Group ,Flagstaff Developments Limited ,Panama,Alang,India,21-03-2015
2015,8704432,Taio Frontier,Wood-Chip Carrier,35663,,1987,Panama ,,Misuga Kaiun Company Limited,Japan,Misuga Kaiun Company Limited,Taio Frontier S.A.,Panama,Alang,India,04-06-2015
2015,9101601,MOL Wisdom,Fully Cellular Containership,41114,,1995,Panama ,,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Sunny Oasis Maritime SA,Panama,Alang,India,17-05-2015
2015,9137973,Global Explorer,Wood-Chip Carrier,47407,,1997,Cayman Islands ,,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Cygnet Bulk Carriers S.A.,Panama,Alang,India,16-09-2015
2015,9130602,Larch,Bulk Carrier,77240,,1996,Comoros ,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Seno Kisen K.K. ,Erica Navigation S.A. ,Panama,Chittagong,Bangladesh,22-12-2015
2015,9101596,MOL Bravery,Fully Cellular Containership,41114,,1995,Panama,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Mitsui O.S.K. Lines Limited (MOL) ,Sunny Oasis Maritime SA ,Panama,Alang,India,05-03-2015
2015,9146584,Rubin Phoenix,Bulk carrier,83658,,1997,Panama,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Mitsui O.S.K. Lines Limited (MOL) ,Juliet Shipping Corporation ,Panama,Alang,India,30-03-2015
2015,9008689,Mona Liberty,Bulk carrier,77195,,1992,Singapore,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Mitsui O.S.K. Lines Limited (MOL) ,Sierra Shipping Private Limited ,Panama,Alang,India,31-03-2015
2015,9205990,Tsunomine,Bulk Carrier,83496,,2000,Panama,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,International Marine Transport Company Limited ,Citrus Shipping S.A. ,Panama,Alang,India,28-11-2015
2015,9136694,Naparima,Combined Chemical And Oil Tanker,20573,,1996,Isle of Man ,,Mitsui O.S.K. Lines Limited (MOL)  ,Japan,MOL Tankship Management (Europe) Limited  ,Greenlight Transport S.A.,Panama,Aliaga,Turkey,01-05-2015
2015,9135901,Pearl River,Bulk Carrier,25791,,1997,Liberia,,MPC Munchmeyer Petersen Steamship GmbH & Company KG ,Germany,MPC Munchmeyer Petersen Steamship GmbH & Company KG ,Schiffahrtsges. ms Pearl River mbH & Company KG ,Germany,Alang,India,29-12-2015
2015,8846670,Haci Koksal Mataraci,General Cargo With Container Capacity,2592,,1990,Panama ,,MT Shipping San.Ve Tic. Limited Sti  ,Turkey,MT Shipping San.Ve Tic. Limited Sti  ,Kackar Shipping Corporation,Panama,Aliaga,Turkey,16-01-2015
2015,8112225,Al Towfan,Tug,642,,1982,United Arab Emirates,,Mubarak Marine LLC ,United Arab Emirates,Mubarak Marine LLC ,Mubarak Marine LLC ,United Arab Emirates,Mumbai,India,12-11-2015
2015,8316364,Shehab Almuhieddine,Bulk Carrier,15786,,1985,Belize ,,Muhieddine Shipping Company,Lebanon,Judi Group J.K.M.  ,Seapower Shipping Company Limited,Marshall Islands,Gadani,Pakistan,08-04-2015
2015,8300937,Yong Jia Men,General Cargo,18220,,1984,Panama,,Nanjing Ocean Shipping Company Limited ,China,Nanjing Ocean Shipping Company Limited ,NYC Shipping Incorporated ,Panama,Alang,India,16-03-2015
2015,8014772,Callio,Bulk carrier,16927,,1982,Panama,,Narval Shipping Corporation ,Greece,Narval Shipping Corporation ,Callio Shipping Corporation ,Marshall Islands,Alang,India,08-02-2015
2015,8221820,Nadiya Megane,Tanker,1952,,1983,Equatorial Guinea ,,Nautical Paradise Sendirian Berhad,Malaysia,Nautical Paradise Sendirian Berhad,Nautical Paradise Sendirian Berhad,Malaysia,Gadani,Pakistan,07-05-2015
2015,7913866,Navakun 14,Liquid Petroleum Gas Carrier,698,,1979,Thailand ,,Navakun Transport Company Limited,Thailand,Navakun Transport Company Limited,Navakun Transport Company Limited,Thailand,Chittagong,Bangladesh,05-07-2015
2015,7403550,Lena Koleva,General Cargo,7788,,1975,Comoros ,,Naviborn Limited ,Bulgaria,Naviborn Limited ,Mineral Vessel S.A.,Bulgaria,Aliaga,Turkey,29-09-2015
2015,8312772,Tatio,Bulk carrier,22208,,1985,Chile,,Naviera Ultranav Limitada ,Chile,Ultrabulk S.A. ,Andes International Shipping Incorporated ,Panama,Alang,India,21-03-2015
2015,8905983,Yunus N.,General Cargo With Container Capacity,1998,,1989,Turkey ,,Negmar Denizcilik Yatirim AS,Turkey,Negmar Denizcilik Yatirim AS,Negmar Denizcilik Yatirim AS,Turkey,Aliaga,Turkey,24-08-2015
2015,8413186,Reis G.,Bulk Carrier,25131,,1986,Panama ,,Negmar Denizcilik Yatirim AS ,Turkey,Negmar Denizcilik Yatirim AS ,Kar Shipping Investment S.A. ,Panama,Alang,India,17-10-2015
2015,9042726,Gregory,Passenger Ro/Ro,19468,,1992,Comoros ,,Negros Navigation Company Incorporated,Philippines,Negros Navigation Company Incorporated,2Go Group Incorporated,Philippines,Chittagong,Bangladesh,09-02-2015
2015,7426033,Subic Way 1 ,Passenger Ro/Ro,8884,,1975,Philippines,,Negros Navigation Company Incorporated ,Philippines,Carlos A. Gothong Lines Incorporated,Carlos A. Gothong Lines Incorporated,Philippines,Cebu,Philippines,25-02-2015
2015,8215778,Amneh-F.,Fully Cellular Containership,8328,,1983,Panama ,,Nereide Marine S.A. ,Greece,Nereide Marine S.A. ,Ilaira Maritime S.A. ,Panama,Alang,India,26-11-2015
2015,8110605,Jade,Tug,577,,1982,India ,,Netwar Marine Logistics,India,Netwar Marine Logistics,Netwar Marine Logistics,India,Mumbai,India,09-07-2015
2015,8707226,Margot N.,Bulk Ore Carrier,144759,,1989,Liberia,,Neu Seeschiffahrt GmbH ,Germany,Neu Seeschiffahrt GmbH ,General Ore Carrier Corporation XXX Limited ,Liberia,Chittagong,Bangladesh,30-10-2015
2015,8618190,Rebekka N.,Bulk Ore Carrier,144223,,1990,Liberia,,Neu Seeschiffahrt GmbH ,Germany,General Ore International Corporation ,General Ore Carrier Corporation XIX Limited ,Liberia,Gadani,Pakistan,19-09-2015
2015,8013247,Honor,Gas Carrier,3183,,1982,South Korea,,NHL Development Company Limited ,South Korea,NHL Development Company Limited ,NHL Development Company Limited ,South Korea,Alang,India,17-02-2015
2015,8031392,Elans,General Cargo With Container Capacity,1680,,1981,Moldova,,Niesco Shipping Company Limited ,Ukraine,Niesco Shipping Company Limited ,Delf Services ,Sierra Leone,Aliaga,Turkey,22-12-2015
2015,7517882,Olo,Floating Storage Tanker,132029,,1976,St. Kitts-Nevis ,,Nigerian National Petroleum Corporation,Nigeria,Nigerian National Petroleum Corporation,Pipelines & Products Marketing Company Limited,Nigeria,Chittagong,Bangladesh,12-07-2015
2015,9038787,Krateros,Bulk Carrier,25905,,1992,Malta ,,Nikator Navigation S.A.,Greece,Nikator Navigation S.A.,Krateros Maritime Limited,Greece,Chittagong,Bangladesh,09-06-2015
2015,8307791,Bei Lun 1,Bulk Carrier,24111,,1985,China ,,Ningbo Beilun Shipping Company  ,China,Ningbo Beilun Shipping Company  ,Ningbo Beilun Shipping Company  ,China,Wenzhou ,China,18-04-2015
2015,8800119,Bei Lun Hai 27,Bulk Carrier,36433,,1990,China ,,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,China,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,China,Jiangyin,China,20-03-2015
2015,8807583,Bei Lun Hai 36,Bulk Carrier,36438,,1990,China ,,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,China,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,China,Jiangyin,China,06-07-2015
2015,9002506,Tian Sheng 17,Bulk Carrier,60139,,1991,China ,,Ningbo Tiansheng Shipping Company Limited  ,China,Ningbo Tiansheng Shipping Company Limited  ,Ningbo Tiansheng Shipping Company Limited  ,China,Unknown,China,10-02-2015
2015,8912285,Matsura Maru,Bulk Carrier,84565,,1990,Panama ,,Nippon Yusen Kabushiki Kaisha (NYK)  ,Japan,Nippon Yusen Kabushiki Kaisha (NYK)  ,Teak Shipholding S.A.,Panama,Alang,India,29-09-2015
2015,8413863,Seillean,Floating Production Tanker,50928,,1986,St. Kitts-Nevis,,Noble Corporation,United States of America,Noble Drilling Corporation ,Noble Drilling Corporation ,United States of America,Alang,India,26-09-2015
2015,8756277,Noble Paul Wolff,Drill Platform,15317,,1981,St. Kitts-Nevis ,,Noble Corporation ,United States of America,Noble do Brasil Limitada,Noble Drilling (Paul Wolff) Company Limited. ,Cayman Islands,Chittagong,Bangladesh,21-06-2015
2015,9008160,Aqua Challenger,Bulk Carrier,89004,,1992,Singapore ,,Noble Group Limited,Hong Kong,Noble Chartering Incorporated  ,Challenger Shipping Private Limited,Singapore,Gadani,Pakistan,21-03-2015
2015,8915237,JK Monowara,Bulk Carrier,23277,,1990,Bangladesh ,,Nobpac Shipping Private Limited,Singapore,Nobpac Ship Management Limited  ,J.K. Maritime Limited,Bangladesh,Chittagong,Bangladesh,02-09-2015
2015,9196917,Sia,Fully Cellular Containership,54415,,2000,Palau,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,NRG Norddeutsche Reederei-Beteiligungs Gesellschaft mbH & Company ,Beteiligungs-KG ms Northern Glance Schiffahrtsges. mbH & Company ,Germany,Chittagong,Bangladesh,18-12-2015
2015,9122423,Vita,Fully Cellular Containership,29115,,1997,Palau,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,Norddeutsche Reederei H. Schuldt GmbH & Company KG ,Erste Roland Shipping GmbH & Company KG ,Germany,Alang,India,15-12-2015
2015,9147112,Sity,Fully Cellular Containership,36606,,1997,Comoros ,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,H. Schuldt OHG (GmbH & Company),Beteiligungsges. ms Northern Diversity Schiffahrtsges. mbH & Company ,Germany,Alang,India,30-12-2015
2015,7700609,Scan Fjell,General Cargo With Container Capacity,2195,,1978,Faroe Islands ,,Norresundby Rederi A/S ,Denmark,Janus Andersen & Company A/S ,s/pf Scan Carrier,Faroe Islands,Grenaa,Denmark,25-02-2015
2015,8881436,Kurilskaya Gryada,Fish Factory,2388,,1993,Russia ,,Northern-Kurily Seiner Fleet,Russia,Northern-Kurily Seiner Fleet,Northern-Kurily Seiner Fleet,Russia,Chittagong,Bangladesh,25-01-2015
2015,8923612,Kirpili,Product Tanker,950,,1977,Russia ,,Novorossiysk Commercial Sea Port Company Limited,Russia,Novorossiysk Commercial Sea Port Company Limited,Novorossiysk Marine Trading Port Fleet Joint Stock Company,Russia,Aliaga,Turkey,16-01-2015
2015,9112973,Thea,General Cargo,34885,,1997,Liberia,,NSC Holding GmbH & Cie KG ,Germany,NSC Schifffahrtsgesellschaft mbH & Cie. KG ,ms Adelaide Schiffahrtsges. mbH & Company KG ,Germany,Alang,India,24-01-2015
2015,8300016,Atlantico,Fully Cellular Containership,22201,,1986,Togo ,,NTL - Navegacao E Logistica SA,Brazil,NTL - Navegacao E Logistica SA,NTL - Navegacao E Logistica SA,Brazil,Alang,India,17-06-2015
2015,9065261,Mediterraneo,Fully Cellular Containership,12938,,1996,St. Kitts-Nevis,,NTL - Navegacao E Logistica SA ,Brazil,NTL - Navegacao E Logistica SA ,Vessel Log - Companhia Brasileira de Navegacao e Logistics ,Brazil,Chittagong,Bangladesh,06-01-2015
2015,7741029,Klintsy,Trawler (All Types),1734,,1979,Russia ,,OAO Arkhangelsk Trawl Fleet ,Russia,OAO Arkhangelsk Trawl Fleet ,OAO Arkhangelsk Trawl Fleet ,Russia,Klaipeda,Lithuania,29-08-2015
2015,6402937,Palm Beach Princess,Passenger (Cruise),6659,,1964,Bolivia ,,Ocean Development I LLC  ,United States of America,Ocean Development I LLC  ,Platinum Real Estates LLC  ,United States of America,Santo Dominguo,Dominican Republic,12-06-2015
2015,8914063,Best Trader,Bulk Carrier,40653,,1990,Panama ,,Ocean Faith Shipping Company Limited,China,Ocean Faith Shipping Company Limited,Best Trader International Shipping Limited,Hong Kong,Chittagong,Bangladesh,26-04-2015
2015,9044463,Chikuzen 8,Bulk Carrier,75232,,1993,Hong Kong ,,Ocean Faith Shipping Company Limited,China,Ocean Faith Shipping Company Limited,Zhong Yuan Shipping Company Limited,Hong Kong,Gadani,Pakistan,27-05-2015
2015,8412508,Ocean Famous,Bulk Carrier,18836,,1985,Panama ,,Ocean Famous Shipping Company Limited,Hong Kong,Ocean Famous Shipping Company Limited,Ocean Famous Shipping Company Limited,Hong Kong,Chittagong,Bangladesh,03-09-2015
2015,9112258,Ocean Dragon,Bulk Carrier,77243,,1995,Hong Kong ,,Ocean Longevity Company Limited  ,Hong Kong,Ocean Longevity Shipping & Management Company Limited  ,Transcontinental General Incorporated,Liberia,Chittagong,Bangladesh,10-05-2015
